
200.000000	190.423935	180.956802	171.699066	162.735779	154.132294	145.932739	138.160858	130.822510	123.908905	117.400070	111.268105	105.479904	99.999420	94.789345	89.812363	85.032051	80.413506	75.923729	71.531921	67.209671	62.931114	58.673019	54.414925	50.139244	45.831371	41.479786	37.076149	32.615341	28.095486	23.517853	18.886721	14.209105	9.494383	4.753820	0.000000	
200.000000	189.561356	179.263947	169.236313	159.584381	150.385971	141.689758	133.517624	125.869125	118.726570	112.060059	105.831779	99.999458	94.518974	89.346207	84.438293	79.754410	75.256302	70.908516	66.678520	62.536789	58.456776	54.414925	50.390667	46.366409	42.327553	38.262501	34.162647	30.022360	25.838907	21.612343	17.345324	13.042847	8.711903	4.361065	0.000000	
200.000000	188.557556	177.301346	166.397888	155.979477	146.137482	136.922699	128.350769	120.409790	113.068192	106.281822	99.999504	94.167183	88.730820	83.638229	78.840187	74.291000	69.948792	65.775513	61.736870	57.802193	53.944279	50.139244	46.366409	42.608170	38.849934	35.080017	31.289585	27.472546	23.625441	19.747290	15.839388	11.905055	7.949317	3.978537	0.000000	
200.000000	187.367523	174.985992	163.074402	151.798187	141.261765	131.512787	122.552986	114.351067	106.854599	99.999550	93.717224	87.938950	82.598900	77.635719	72.993225	68.620613	64.472351	60.507877	56.691257	52.990841	49.378902	45.831371	42.327553	38.849934	35.383991	31.918053	28.443132	24.952799	21.443022	17.911985	14.359884	10.788671	7.201773	3.603764	0.000000	
200.000000	185.926575	172.200729	159.115555	146.877106	135.598633	125.313721	115.997330	107.586906	99.999596	93.144547	86.930908	81.272499	76.090126	71.312531	66.876389	62.725891	58.812134	55.092388	51.529449	48.091007	44.749126	41.479786	38.262501	35.080017	31.918053	28.765072	25.612093	22.452499	19.281864	16.097750	12.899491	9.687970	6.465342	3.234747	0.000000	
200.000000	184.138062	168.774811	154.310013	140.996063	128.941956	118.146126	108.535698	99.999649	92.412338	85.648132	79.589378	74.130005	69.176582	64.647896	60.473904	56.594433	52.957901	49.520096	46.243145	43.094620	40.046818	37.076149	34.162647	31.289585	28.443132	25.612093	22.787668	19.963243	17.134190	14.297656	11.452362	8.598377	5.736876	2.869884	0.000000	
200.000000	181.850876	164.450424	148.353638	133.855209	121.026993	109.793144	99.999702	91.463654	84.001984	77.446281	71.648460	66.481575	61.838318	57.628578	53.776897	50.220043	46.904945	43.786953	40.828411	37.997509	35.267376	32.615341	30.022360	27.472546	24.952799	22.452499	19.963243	17.478621	14.993998	12.506324	10.013926	7.516301	5.013903	2.507912	0.000000	
200.000000	178.815002	158.822388	140.798904	125.044151	111.517677	99.999756	90.206322	81.853294	74.685661	68.486549	63.076614	58.309528	54.066528	50.251205	46.785065	43.603897	40.654888	37.894367	35.286041	32.799637	30.409840	28.095486	25.838907	23.625441	21.443022	19.281864	17.134190	14.993998	12.856856	10.719716	8.580716	6.439000	4.294523	2.147861	0.000000	
200.000000	174.586777	151.225235	130.975464	114.004822	99.999817	88.481895	78.972534	71.057533	64.400818	58.737652	53.861919	49.613400	45.867065	42.524651	39.508263	36.755596	34.216351	31.849592	29.621756	27.505154	25.476862	23.517853	21.612343	19.747290	17.911985	16.097750	14.297656	12.506324	10.719716	8.934970	7.150224	5.364459	3.577330	1.789007	0.000000	
200.000000	168.306900	140.516296	117.872887	99.999870	85.994865	74.955490	66.144394	59.003502	53.122429	48.201324	44.020012	40.415092	37.263687	34.472069	31.967745	29.693871	27.605328	25.665897	23.846233	22.122364	20.474604	18.886721	17.345324	15.839388	14.359884	12.899491	11.452362	10.013926	8.580716	7.150224	5.720752	4.291280	2.861331	1.430836	0.000000	
200.000000	158.124542	124.660179	99.999916	82.126907	69.024292	59.200813	51.646053	45.689648	40.884075	36.925213	33.601719	30.763273	28.300516	26.132198	24.196777	22.446817	20.845190	19.362436	17.974915	16.663469	15.412471	14.209105	13.042847	11.905055	10.788671	9.687970	8.598377	7.516301	6.439000	5.364459	4.291280	3.218580	2.145879	1.073008	0.000000	
200.000000	139.531113	99.999954	75.339699	59.483555	48.774597	41.177414	35.549362	31.224960	27.799015	25.013735	22.698380	20.735764	19.042908	17.559433	16.240349	15.051433	13.966181	12.963747	12.027521	11.144127	10.302704	9.494383	8.711903	7.949317	7.201773	6.465342	5.736876	5.013903	4.294523	3.577330	2.861331	2.145879	1.430597	0.715316	0.000000	
200.000000	99.999985	60.468830	41.875385	31.693016	25.413126	21.184889	18.149017	15.861817	14.073291	12.632332	11.442302	10.438497	9.575920	8.822276	8.153752	7.552385	7.004354	6.498849	6.027296	5.582814	5.159834	4.753820	4.361065	3.978537	3.603764	3.234747	2.869884	2.507912	2.147861	1.789007	1.430836	1.073008	0.715316	0.357658	0.000000	
200.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
